2018-11-06 08:35:09.6608 DEBUG ----- Starting -----
2018-11-06 08:35:22.0937 DEBUG Opening results file to: ..\..\Logs\Measurement\2018_11_06_08_35_22\Temperature Log.csv
2018-11-06 08:35:22.0937 DEBUG Protocol: Execute step: HelixGen.Model.MeltCurveStep line: 20
2018-11-06 08:35:22.1117 DEBUG gotoTempAndStay: temperature = 45 time = 60 ms
2018-11-06 08:35:22.1216 DEBUG Setting the temperature to 45
2018-11-06 08:35:22.1536 DEBUG Got a _model_PCRCyclerSetpointTemperature; temperature: 45
2018-11-06 08:35:22.2493 DEBUG DevicePCRCycler SetToAppropriateBand, finding a new band, curTemp is 25.767 to temp is 95
2018-11-06 08:35:22.3770 DEBUG DevicePCRCycler SelectThermalParameters, found a plan; curTemp is 25.767 making settings for the temperature range: From: 0-90 To: 90-110
2018-11-06 08:35:22.4348 DEBUG SetChannelSettings; Channel: 4 OvershootOffset: 1, OvershootDuration: 1 P: 40 I: 0.05 D: 400
2018-11-06 08:35:22.4727 DEBUG TEC; setting the overshootDuration to 1
2018-11-06 08:35:22.4887 DEBUG TEC; setting the overshootoffset to 1
2018-11-06 08:35:22.5046 DEBUG TEC; setting the overshootDuration to 1
2018-11-06 08:35:22.5525 DEBUG TEC; setting the overshootoffset to 1
2018-11-06 08:35:29.6705 DEBUG At temperature.
2018-11-06 08:35:29.6705 DEBUG gotoTempAndStay: at temperature = 45, sleeping ...
2018-11-06 08:35:29.7123 DEBUG Meltcurve: setting the ramprate to 0.1
2018-11-06 08:35:29.7592 DEBUG Setting the temperature to 85
2018-11-06 08:35:29.7752 DEBUG Got a _model_PCRCyclerSetpointTemperature; temperature: 85
2018-11-06 08:35:29.7921 DEBUG Opening melt results file to: ..\..\Logs\Measurement\2018_11_06_08_35_22\Melt Curve logging.csv
2018-11-06 08:35:56.0150 DEBUG In meltcurve, curTemp = 46.2859992980957
2018-11-06 08:35:56.0320 DEBUG In meltcurve, curTemp = 46.2859992980957
2018-11-06 08:35:56.0479 DEBUG In meltcurve, curTemp = 46.2859992980957
2018-11-06 08:35:56.0629 DEBUG In meltcurve, curTemp = 46.2859992980957
2018-11-06 08:35:56.2235 DEBUG In meltcurve, curTemp = 46.306999206543
2018-11-06 08:35:57.2418 DEBUG opticReadCmd, got an exception: 操作已超时。
2018-11-06 08:35:57.2777 DEBUG In meltcurve, curTemp = 46.4059982299805
2018-11-06 08:35:57.4382 DEBUG In meltcurve, curTemp = 46.4259986877441
2018-11-06 08:35:57.4542 DEBUG In meltcurve, curTemp = 46.4259986877441
2018-11-06 08:35:57.4701 DEBUG In meltcurve, curTemp = 46.4259986877441
2018-11-06 08:35:57.4861 DEBUG In meltcurve, curTemp = 46.4259986877441
2018-11-06 08:35:57.5021 DEBUG In meltcurve, curTemp = 46.4360008239746
2018-11-06 08:35:57.5180 DEBUG In meltcurve, curTemp = 46.4360008239746
2018-11-06 08:35:57.5818 DEBUG In meltcurve, curTemp = 46.4360008239746
2018-11-06 08:35:57.6457 DEBUG In meltcurve, curTemp = 46.4490013122559
2018-11-06 08:35:57.6935 DEBUG In meltcurve, curTemp = 46.4490013122559
2018-11-06 08:35:57.7574 DEBUG In meltcurve, curTemp = 46.4580001831055
2018-11-06 08:35:57.8212 DEBUG In meltcurve, curTemp = 46.4669990539551
2018-11-06 08:35:57.9489 DEBUG In meltcurve, curTemp = 46.4780006408691
2018-11-06 08:35:58.9691 DEBUG opticReadCmd, got an exception: 操作已超时。
2018-11-06 08:35:58.9881 DEBUG In meltcurve, curTemp = 46.5779991149902
