Protocol file: C:\HelixGen\Protocols\Protocol_pcr - TEQMAN.xml,,,,,,,,,,,,,,,
Run date.time: 5/23/2017 3:49:47 PM,,,,,,,,,,,,,,,
Time, Elapsed Seconds, SPREP Thermal Setpoint, SPREP Thermal C, PCR TEC1 Setpoint, PCR TEC1 C, PCR TEC1 PWR, PRC TE1C Amps,PCR TEC2 Setpoint, PCR TEC2 C, PCR TEC2 PWR, PRC TEC2 AmpsTEC3 Temp, TEC4 Temp, TEC5 temp, TEC6 temp,
51:22.3,93.8823838,25,11.428,50,55.877,0,0,50,55.871,5.8,0.299,-2.688,-2.688,-2.688,52.302
51:23.3,94.7931943,25,11.429,50,55.987,6.6,0.299,50,55.935,8.4,0.37,-2.688,-2.688,-2.688,52.327
51:24.5,96.0778197,25,11.432,50,55.834,14.5,0.494,50,55.859,11.9,0.546,-2.688,-2.688,-2.688,52.333
51:25.2,96.7748558,25,11.43,50,55.965,1.3,0.035,50,55.922,5,0.211,-2.688,-2.688,-2.688,52.344
51:26.2,97.7854778,25,11.423,50,55.968,13.1,0.688,50,55.936,11.7,0.546,-2.688,-2.688,-2.688,52.365
51:27.4,98.9474233,25,11.424,50,55.853,4.4,0.194,50,55.872,7.7,0.352,-2.688,-2.688,-2.688,52.371
51:28.2,99.7461892,25,11.421,50,56.011,9.4,0.441,50,55.953,9.5,0.441,-2.688,-2.688,-2.688,52.386
51:29.2,100.7853223,25,11.424,50,55.863,16.4,0.705,50,55.888,13.6,0.652,-2.688,-2.688,-2.688,52.39
51:30.4,101.9540989,25,11.423,50,55.918,0.1,0,50,55.929,4.6,0.194,-2.688,-2.688,-2.688,52.412
51:31.3,102.8615875,25,11.423,50,55.914,16.3,0.846,50,55.914,14.6,0.688,-2.688,-2.688,-2.688,52.418
51:32.4,103.9005516,25,11.413,50,55.854,7.5,0.335,50,55.886,7.4,0.335,-2.688,-2.688,-2.688,52.421
51:33.4,104.9389474,25,11.416,50,56.022,5.4,0.229,50,55.971,8,0.352,-2.688,-2.688,-2.688,52.443
51:34.4,105.9727561,25,11.42,50,55.854,9.2,0.423,50,55.885,11,0.511,-2.688,-2.688,-2.688,52.439
51:35.3,106.8777992,25,11.424,50,55.962,0,0,50,55.951,4.9,0.211,-2.688,-2.688,-2.688,52.448
51:36.5,108.0422756,25,11.422,50,55.99,13.5,0.67,50,55.941,12.9,0.599,-2.688,-2.688,-2.688,52.464
51:37.5,109.0245406,25,11.422,50,55.921,1,0,50,55.932,5,0.211,-2.688,-2.688,-2.688,52.469
51:38.4,109.8968084,25,11.43,50,56.027,8.2,0.388,50,55.98,8.5,0.388,-2.688,-2.688,-2.688,52.482
51:39.7,111.1919319,25,11.424,50,55.867,14.6,0.529,50,55.893,11,0.511,-2.688,-2.688,-2.688,52.481
51:40.3,111.8678452,25,11.428,50,55.999,0.5,0.035,50,55.963,4.7,0.194,-2.688,-2.688,-2.688,52.488
51:41.4,112.9002997,25,11.424,50,55.96,15.8,0.794,50,55.953,13,0.582,-2.688,-2.688,-2.688,52.507
51:42.5,114.0633845,25,11.42,50,55.866,6.5,0.282,50,55.901,8.7,0.335,-2.688,-2.688,-2.688,52.506
51:43.2,114.7760681,25,11.425,50,56.026,8.9,0.405,50,55.981,7.8,0.335,-2.688,-2.688,-2.688,52.517
51:44.3,115.8086461,25,11.422,50,55.922,16.3,0.758,50,55.928,13.5,0.617,-2.688,-2.688,-2.688,52.522
51:45.4,116.9710971,25,11.418,50,55.957,0.8,0.017,50,55.933,5.6,0.229,-2.688,-2.688,-2.688,52.533
51:46.2,117.747603,25,11.427,50,55.98,14.8,0.688,50,55.962,12.1,0.546,-2.688,-2.688,-2.688,52.542
51:47.4,118.9189245,25,11.423,50,55.875,8.4,0.388,50,55.906,9,0.405,-2.688,-2.688,-2.688,52.54
51:48.4,119.9577794,25,11.419,50,56.023,4.6,0.194,50,55.979,6.7,0.282,-2.688,-2.688,-2.688,52.56
51:49.5,120.9962215,25,11.428,50,55.883,10.4,0.458,50,55.912,12.4,0.546,-2.688,-2.688,-2.688,52.554
51:50.4,121.894721,25,11.431,50,55.991,0.4,0,50,55.952,6,0.264,-2.688,-2.688,-2.688,52.556
51:51.6,123.1747865,25,11.421,50,55.974,16.2,0.758,50,55.974,11.7,0.67,-2.688,-2.688,-2.688,52.573
51:52.3,123.8512667,25,11.428,50,55.929,3,0.123,50,55.926,7.9,0.352,-2.688,-2.688,-2.688,52.569
51:53.2,124.7669477,25,11.426,50,56.039,3.8,0.158,50,55.982,5.9,0.247,-2.688,-2.688,-2.688,52.584
51:54.5,126.0477033,25,11.421,50,55.942,15.2,0.723,50,55.95,13.3,0.652,-2.688,-2.688,-2.688,52.584
51:55.2,126.7804337,25,11.426,50,56.012,0,0,50,55.972,4.8,0.194,-2.688,-2.688,-2.688,52.588
51:56.2,127.6907961,25,11.423,50,56.032,11.5,0.546,50,56.003,9.4,0.423,-2.688,-2.688,-2.688,52.606
51:57.4,128.9706117,25,11.421,50,55.902,6.9,0.317,50,55.929,9.1,0.405,-2.688,-2.688,-2.688,52.602
51:58.2,129.7526786,25,11.426,50,56.055,5,0.37,50,56.012,7.5,0.335,-2.688,-2.688,-2.688,52.614
51:59.4,130.9220395,25,11.427,50,55.93,14.9,0.705,50,55.946,13.4,0.617,-2.688,-2.688,-2.688,52.618
52:00.4,131.9682909,25,11.425,50,55.985,0,0,50,55.964,5.8,0.247,-2.688,-2.688,-2.688,52.631
52:01.3,132.8836445,25,11.425,50,56.005,13.9,0.758,50,55.994,14,0.652,-2.688,-2.688,-2.688,52.637
52:02.3,133.7984496,25,11.422,50,55.914,7.8,0.352,50,55.934,10.1,0.458,-2.688,-2.688,-2.688,52.628
52:03.0,134.5286701,25,11.423,50,56.049,3.1,0.158,50,56.006,6.2,0.264,-2.688,-2.688,-2.688,52.645
52:04.1,135.6106621,25,11.425,50,56.003,15.2,0.723,50,55.987,13.3,0.617,-2.688,-2.688,-2.688,52.645
52:05.2,136.767534,25,11.422,50,55.945,2.5,0.105,50,55.954,7.1,0.282,-2.688,-2.688,-2.688,52.646
52:06.0,137.5440682,25,11.421,50,56.034,11.9,0.564,50,56.016,10.4,0.476,-2.688,-2.688,-2.688,52.662
52:07.3,138.8268894,25,11.416,50,55.914,10.6,0.494,50,55.941,10.8,0.494,-2.688,-2.688,-2.688,52.653
52:08.4,139.9141019,25,11.422,50,56.058,5.3,0.229,50,56.019,6.3,0.282,-2.688,-2.688,-2.688,52.671
52:09.9,141.4311298,25,11.424,95,56.654,100,4.181,50,56.039,0,0,-2.688,-2.688,-2.688,52.694
52:11.3,142.7933173,25,11.428,95,62.948,100,3.952,95,57.197,100,4.164,-2.688,-2.688,-2.688,53.079
52:12.0,143.5769842,25,11.424,95,70.304,100,3.828,95,62.865,100,3.987,-2.688,-2.688,-2.688,54.217
52:12.9,144.4190646,25,11.427,95,75.317,100,3.758,95,67.653,100,3.864,-2.688,-2.688,-2.688,55.068
52:13.6,145.0948958,25,11.428,95,80.517,100,3.67,95,74.464,100,3.758,-2.688,-2.688,-2.688,57.136
52:14.4,145.9220342,25,11.428,95,85.105,100,3.617,95,79.906,100,3.687,-2.688,-2.688,-2.688,58.323
52:15.4,146.9552157,25,11.422,95,90.267,100,3.546,95,86.019,100,3.599,-2.688,-2.688,-2.688,62.341
52:16.2,147.7375373,25,11.427,95,97.141,100,3.458,95,93.944,100,3.511,-2.688,-2.688,-2.688,63.834
52:17.1,148.625716,25,11.425,95,101.361,100,3.405,95,98.68,100,3.44,-2.688,-2.688,-2.688,66.992
52:17.8,149.3034053,25,11.427,95,106.533,100,3.352,95,104.327,100,3.387,-2.688,-2.688,-2.688,68.671
